"","cl1","cl2","cl3","cl4"
"SUPT3H",0.00111815760810394,0.0038291115791268,0.00500331524738338,-0.00468626705279762
"SUPT4H1",0.00114970637091443,-0.00016776454890319,0.00116316685050053,-0.00653660953122481
"SUPT5H",-0.000800899962860999,-0.00143805742591727,0.000721369177161867,0.00444127917491281
"SUPT6H",-0.00201158108641389,0.00149136844323231,0.00275610636397447,0.000428124943308737
"SUPT7L",-0.000960659624325656,0.00177626397888812,0.00387284178611767,-0.00496558744641009
"SUPV3L1",-0.00197809082157051,-0.00518366080152616,0.00419215266013441,-0.00407589674733301
"SURF1",0.000769662473895256,-0.00218462237782238,-0.00257360808814695,-0.000997478181013191
"SURF2",-0.000788613117233409,-0.0116088320465996,0.00900214774511933,-0.011641104962297
"SUV39H1",-0.0051375707369526,-0.00235814405819595,0.00668945408219873,-0.00693409281958846
"SUV420H1",-0.00393683472453433,0.00699381770521829,-0.00542581809226165,0.000758024809594762
"SUZ12",-0.00338517026253889,-0.00296015144425676,0.00374778733793054,-0.00852597027322737
"SV2A",3.12654832390414e-05,0.0076663125588388,0.00332858096066449,0.00130612750908821
"SV2B",-0.000831567704791439,0.00601058398597648,-0.000400580718191301,0.0038999578351992
"SV2C",-0.00425684762400908,0.0114731586730535,-0.00311258699321242,0.0068343899184154
"SVEP1",0.00347992492666022,0.00901400826624108,-0.00329953803484686,0.000150082588522238
"SVIL",0.0047451938168474,0.0108988070438156,-0.00603983073807925,0.00130099305080343
"SWAP70",0.00752029686065481,-0.00287889870719511,-0.00647667777758869,-0.00603949344664528
"SYBU",-0.00728410897204163,-0.000476884100497544,-0.0118929688734613,-0.00687787382912171
"SYCP2",-0.00206986486918941,0.00860228253644283,0.00902781107118857,0.000800916367914024
"SYDE1",0.00471228178088888,0.00912431142278409,0.00241681686863802,0.00410818510678014
"SYF2",0.000634715791839665,-0.000432642119565477,-0.00215239995141322,-0.000516967648250066
"SYK",-0.00185147488458833,0.00205842541820031,-0.00481095252199859,-0.00140507468682832
"SYMPK",-0.00465489258819201,-0.00376105618957763,0.00261441765872458,0.00218529864745622
"SYN1",-0.0046399537720727,0.00181250867298751,0.00332325629830243,0.00927347791508893
"SYN2",-0.00202140827922291,0.00390096814232962,0.000743797664047987,0.00250448950943735
"SYN3",-0.0105005969727972,0.0105435980027081,0.00683144901738122,-0.00212286559407344
"SYNC",0.0162170549028987,0.0138054060048057,-0.00243914396924975,-0.00414823437920497
"SYNCRIP",-0.00295588460211857,-0.00538534652582061,0.00558697144958196,-0.0100370499334221
"SYNE1",0.0227882117296688,0.00908796935072058,-0.0065132957681613,0.00860518888598615
"SYNE2",-0.0046554076857801,-0.000546644760302517,-0.00524966936683014,0.00144943516251491
"SYNGR1",0.000997822242698528,0.00571671694258539,0.00204916495303566,0.00471179984049762
"SYNGR2",-0.000976912959720803,-0.00556626253844326,-0.00972885143160398,-0.00600841221429571
"SYNGR3",0.00569603740364646,-0.00400687534082578,0.00569436156415991,-0.00212419689366609
"SYNGR4",-0.000709753158735934,-0.00504510884129342,-0.0034202695251846,0.00587014391459878
"SYNJ1",0.0047804753406545,-0.00207618202157201,-0.00480531809159182,-0.00552308263078236
"SYNJ2",-0.0042322013124555,0.00546814390953939,0.000793393328548673,-0.0042963486233554
"SYNJ2BP",0.00245553854873119,-0.00355666443809755,-0.00894582092182994,0.00593884961401122
"SYNM",0.00689723397479038,0.024448673888543,-0.000674512604548649,0.00127680413530188
"SYNRG",0.000971277139631348,0.00303581157740748,-0.00441432056781554,0.000689851147410961
"SYP",-0.00107801381831524,-0.000898170180667599,0.00417130900105495,-0.00085738011494894
"SYPL1",-0.00192826892127174,-0.000933555260685732,-0.0045772487884949,-0.00986095628150427
"SYS1-DBNDD2///DBNDD2",-0.00574940950175088,0.0114171741924792,-0.0067572990466231,-0.00502353638999477
"SYT1",-0.00528860656148213,0.0121914943068003,-0.0024844589384379,0.00223023016539555
"SYT11",0.00926564936216031,0.00867985351669521,0.00198739147823774,0.000736216567253226
"SYT12",0.00121698986260982,-0.00129740298082519,0.00591078959275571,0.00289295750804991
"SYT13",0.00252892123473725,-0.00825144491160482,-0.0148430987849443,0.00733412609554709
"SYT17",0.00556581563555627,-0.00457607980783594,-0.00510138594954225,0.0173614707860353
"SYTL2",-0.00125147440919203,0.00488021774047633,-0.020963219941945,0.00594055110531462
"SZT2",-0.00143430021185574,0.000883270814919934,0.00182594809155835,0.00593191466248606
"T",-0.00394894865826838,0.000702136771464966,0.00162179568883353,0.00204327941060886
"TAAR2",-0.00293638176985684,0.00276785636646639,-0.00130507843403628,-0.000705571651663818
"TAB1",-0.00231078373200649,0.000667917603801324,8.88189748721621e-05,0.000256662569681912
"TAB1///SMCR7L",-0.00269616167458521,-0.000170407723724896,-0.000821046486184634,-0.00562719177118505
"TAB2",0.00151715443250805,0.00181864003863174,-0.00360735654858371,-0.00510472828556539
"TAC1",-0.00696658516298597,0.0314048330488863,-0.0113669423440191,0.00107430407439011
"TAC3",-0.000851778335892161,0.00552741160872034,-0.00192704153955756,0.00914058049329618
"TACC1",0.00209375594776224,0.0021504737381635,-0.00477807873921162,0.00539684082503051
"TACC2",-0.00512509178287777,0.0020108242494945,-0.00308343063866829,0.000938533980540762
"TACC3",-0.00128822889140212,-0.017314416398887,0.0105384875465373,-0.00556733788715972
"TACO1",-0.000709219992119244,-0.00416414700133391,0.000941236488144024,-0.00590571170739806
"TACR1",-0.00237227744473337,0.00244687979317566,0.00180814789502059,0.00376558668721331
"TACR2",0.00135047605766419,0.0109711070699119,0.00295205206312787,0.0106064227781828
"TACR3",0.00254443253806622,0.00237806536391622,0.00282719812239835,0.0027779438929449
"TACSTD2",0.00334456258527557,0.00109222542211806,-0.00827851308918902,0.0108440274662378
"TADA2A",-0.00211470759173877,-0.00219284685893967,0.00265895413602241,-0.00531959916610623
"TADA3",-0.000177610798998571,0.000201860614735571,-0.00436703564672566,-0.00322657085090229
"TAF1",-0.00460427892828542,0.00216032218727479,0.00596676791621956,-0.00618677806588565
"TAF10",-0.00124887222321042,-0.000375070578317666,0.00397045336247372,-0.00323045952369932
"TAF11",-0.000333692465674818,-0.000780258774695555,0.00192743640808503,-0.0050483146446323
"TAF15",-0.00275554779716544,-0.00299155060532473,0.002011298149444,-0.00496141408839417
"TAF1A",0.000660306628933224,-0.00649100019823287,0.00425876814683349,-0.0111380250295955
"TAF1B",-0.00301532692319025,0.00104052998128017,0.00615754531752288,-0.00740312857364971
"TAF1C",-0.00366521586055876,-0.00096947032326162,0.00460012821244155,0.00480690768538336
"TAF1D",-0.00430701903497346,-0.00342089296620873,0.00974143166198569,-0.0062578462371951
"TAF2",-0.00248477122393512,0.00169371889638401,0.00657409613987791,-0.00812771751560305
"TAF4",-0.0113618908604359,0.0139080361734919,0.0042241542586129,-0.00973262545973075
"TAF5",-0.00283373227857304,-0.00653786079359315,0.00629773045787935,-0.00544117970545613
"TAF5L",-0.00395717475759971,-0.00212522676304316,-0.000793952059200375,-0.00259302010060827
"TAF6",-0.0031705982043886,0.00273034607293644,0.00175203691904487,0.000193080923782723
"TAF7",-0.000811454398434536,0.00200685746981862,-0.00424236451376629,-0.00390792072942345
"TAF9",-0.00197517920126481,-0.00378284290203158,0.000458274483374919,-0.00842158765364739
"TAGLN",0.025164234902138,0.0218596457461067,0.00311233672603694,-0.00488852592295936
"TAGLN3",0.000156344157995417,0.00804124354947495,0.00527358192734006,0.00507995519003264
"TAL1",0.00186188689727775,0.0021033043103795,0.00314090560701725,0.0051602434058147
"TALDO1",-0.000364636566758504,-0.00199714655629297,0.00368399060690882,-0.00976737774256461
"TANK",0.00194405277538612,4.65716577796996e-05,-0.00164950108699279,-0.00248725416685149
"TAOK2",-0.00201272810638486,0.00120819146700644,0.00401957325326426,0.00791298439059734
"TAP1",0.0100230789907642,-0.0170702173923654,0.0122135316090432,-0.00771534878532442
"TAP2",0.00545216595875427,-0.0114548684835457,0.00988442992498851,-0.00729415522251835
"TAPBP",0.00277676750528197,-0.00463223837214997,0.0014844555060003,-0.00503277883803262
"TAPBPL",0.00209584218207516,-0.00151547004045472,-0.00994834218409109,-0.00385974975590314
"TAPT1",0.000379952168943443,-0.00284146316303794,-0.00349083109730042,0.00331344118583641
"TARBP1",-0.00683918033111101,0.00649982746294264,0.000788906434524559,-0.00181849455417493
"TARBP2",-0.00059512270204457,-0.00390539774014517,0.000167480159428332,-0.00380081451709232
"TARS",-0.00212460325449208,-0.00323111117243889,0.00474249645777706,-0.010938981066438
"TARS2",-0.00136498329672022,-0.00261118338177602,0.00226158568960653,-0.00288008563026958
"TAS2R1",-0.0047119640297244,0.003592494236763,0.000414418088025561,0.00373180024365617
"TAS2R10",-0.00564951103772385,0.00683315436591986,5.88547283233093e-05,0.00505030298234612
"TAS2R4",-0.00276730775130888,0.00527421176460627,0.00687327254084073,0.00280958222975522
"TASP1",-0.00403745035040116,0.00327667715325117,-0.00124131729915119,-0.00884244598565674
"TAT",-0.00124199188184735,0.00108028889748304,0.000710446165205757,0.00135478683902931
"TATDN2",-0.00343184675899104,0.00282297966584266,0.000936363640928962,-0.00220874214774635
"TAX1BP1",-0.000652279531369275,-0.00108808702281509,0.00256959907826471,-0.00162654531013723
"TAX1BP3",0.00441510266491087,0.000111691405762136,-0.00472860391056135,0.00148902387572047
"TAZ",-0.00365033401275318,0.00316543036348597,0.00445450269737575,0.00429025755082153
"TBC1D1",0.00320558480522769,-0.00172080579792717,0.00388161613520246,-0.00383011093401209
"TBC1D10B",-0.00243232805622103,0.000896606581246788,0.00143847276017192,0.00126190952642526
"TBC1D13",-0.000405579141212782,0.00245602556610441,0.00206402059187646,0.00292173791566568
"TBC1D15",0.00101581853372466,-0.0034291376547734,0.001066703507625,-0.00421017912651834
"TBC1D16",-0.00491889778212862,0.0059588973396284,0.00444894647826508,-0.00339011677129526
"TBC1D17",-0.00104272566445621,-0.000660628252772828,-0.00253510846354414,0.00315027975078142
"TBC1D19",0.00765267997055485,-0.00262862596168929,-0.000876709989299518,-0.00506058506564949
"TBC1D2",0.00355759817001727,-0.0089214425101286,-0.0102707627430128,0.00637272656547134
"TBC1D22A",-0.000734183274887796,-0.00192488373514272,0.00125402682618198,-0.00158950227933898
"TBC1D22B",-0.00176095746129406,-0.00153444696020247,-0.000224908927553114,-0.00320653191423562
"TBC1D29",-0.0056468887627087,0.00111101275289435,-0.000690021272370999,0.0050428848973448
"TBC1D2B",0.00258000831939673,0.00313901696242996,-0.00663509563260872,0.00267177574847307
"TBC1D4",-0.00849637790538817,0.00735868616549193,0.00292716586336425,-0.00827037342112397
"TBC1D5",-0.00441700468838937,0.00931300526474005,-0.0038880007031212,-0.00200591019582295
"TBC1D8B",-0.00211773456389815,0.00339047801886022,-0.00656985249096378,0.00265740803730349
"TBC1D9",0.0147437015078888,0.0146181221375369,-0.00262615940688253,-0.0109797242349701
"TBCA",4.59384630118279e-05,-0.00663764574344502,0.00196487599184662,-0.0111149940063818
"TBCC",-0.00184382138919789,8.43902176676822e-08,0.000234895505971672,-0.00726576989198739
"TBCCD1///CRYGS",-0.000210228304203882,-0.00360458428022145,0.001418781086766,-0.00720283035175776
"TBCD",-0.000416802255083613,-0.00121636566587233,0.00350897714071841,-0.000720485875477254
"TBCE",-0.00390430756918898,-0.000674121104608286,0.000698527293017737,-0.00730932836384925
"TBCEL",0.00303222172499368,0.00706006981052004,0.00240792893332398,-0.00552035508086757
"TBKBP1",-0.000160949267516508,0.00229787681982587,0.00507596872546984,0.00565309524361872
"TBL1X",0.0039966308058234,-0.00190157863242436,0.0156564587352461,0.00090320561655408
"TBL1XR1",-0.000959167574891721,-0.00124256737031377,-0.0068800514610266,-0.0102364627528418
"TBL2",-0.00122987919111334,-0.00219812335850636,-0.000291601016883071,-0.00642847505297438
"TBL3",-0.00402243325362856,-0.00641428213538702,0.0104434963852694,-0.00549440195678187
"TBPL1",-0.00215833441473287,0.000101674271052774,-0.000491518464401373,-0.0105906218543773
"TBRG4",-0.00906736375721131,-0.000264747402050086,0.00107683591049677,-0.0126421455135747
"TBX1",-0.0036632830346743,-0.000643638317503939,0.000334634501477593,0.00501213518875695
"TBX10",-0.00439976576124863,0.00532677036345424,-0.00167981875333803,1.94893884488347e-05
"TBX19",-0.000720782680006488,0.00254791683369129,0.00534520061160331,0.00758120879107843
"TBX2",0.00261244827540228,0.0109293306846282,-0.00144978209902379,0.00322085800979966
"TBX3",-0.00234749416952918,-0.00754371565882882,-0.00723296297728783,0.00408366100733395
"TBX5",-0.0035644235865317,0.000428326799006955,0.00144000407314098,0.00613526133890525
"TBX6",-0.00430549562149933,0.000246933655673999,-0.00173976311500854,0.00229645668432833
"TBXA2R",0.000601368780979064,0.000730341134894597,0.000813455920176468,-0.00085497972489951
"TBXAS1",0.00197167416405036,-0.00115670527698964,-0.0129223790934035,0.000209770358297581
"TCAP",-0.00178589882265925,-0.00134253560331512,0.00389229064703333,0.00277463990973105
"TCEAL2",0.00601113407368636,0.0154722661725984,0.00641013666433197,0.00442520315009625
"TCEAL4",0.00109958250300229,0.0111662745133713,0.0030329492560064,-0.00491333524527233
"TCEB1",-0.00325705830468403,-0.00160816429793254,0.0073955716106062,-0.0144167594236814
"TCEB2",-0.0023657742168237,0.000271235024452541,0.000855023235988489,-0.00625805204713879
"TCEB3",0.00143014705704163,-0.000540359060826779,0.000214268280440431,0.000553402135437299
"TCEB3B",-0.00295407083572892,-0.00259836200482946,0.00562576076455614,0.00553941605190479
"TCERG1",-0.00289040056481982,-0.00147619341782276,0.00086668854820949,-0.00473762221583589
"TCF12",-1.55966812664843e-05,-0.0037170500087545,-0.0062685598615825,-0.000788885798412065
"TCF15",0.0013265061190971,0.00315178516329963,0.00292626165544624,0.00150794001753333
"TCF20",-0.00659642229305962,0.00212046823120423,0.00530145109085622,-0.0014705960658937
"TCF21",0.00881526752062438,0.0231212136618992,-0.01525682988066,-0.000651704095473757
"TCF25",0.00131673063885707,-0.00034423673852503,-0.00142792778352728,0.0039530814134206
"TCF4",0.015464224327298,0.0159210644711815,-0.00111448701021005,-0.000904518382459728
"TCF7",-0.0109118554359771,0.0138967877317058,0.00768173948305374,0.0039000984716521
"TCF7L1",-0.000178189517424595,0.0102133915741158,0.00285917455168754,0.0017516189897327
"TCF7L2",0.000530350277421113,-0.00639749983824986,-0.00427209400020397,0.00630610355926431
"TCFL5",-0.0106800008153447,0.0183515703989484,0.0123913141301724,-0.0189430640191546
"TCIRG1",0.00940238804628764,-0.0104234043961436,0.0077517246723769,0.00764097625143287
"TCL1B",0.00121813061959128,0.00212459388215136,0.00272625782151581,0.00309097034783575
"TCN1",0.012130505809503,-0.0343584478861839,-0.0341855054166489,0.0158219077175167
"TCN2",0.00748297126072543,-0.00143549686186479,-0.00177879141890978,0.00227534209659307
"TCOF1",-0.00722936410549249,-0.00315440483340907,0.00791483666322256,-0.000881081488630781
"TCP1",-0.00392545100432706,-0.00156682294475134,0.00701220307614384,-0.011289543749682
"TCP11",-0.0029833142915401,-0.00192587960610436,-0.000117385177665254,-0.00338258237815514
"TCP11L1",0.0031497595432963,0.000244953300173668,0.00133396538240507,-0.00397226048500444
"TCTA",-0.00182735890621443,0.00195552951945527,-0.00400680451196727,-0.00377017334170374
"TCTN1",-0.00263834805209246,0.0040867891276508,-0.00229012811698555,-0.00177323491997827
"TCTN2",-0.000781654492724266,-0.00380455351537249,0.00149156301448122,-0.00116697370073053
"TCTN3",0.00228988926427487,-0.00171458422733921,-0.00580249294945104,-0.00827825612423516
"TDP1",-0.00184753391281394,-0.00578016443226408,-0.00158538132091196,-0.00643586094045382
"TDP2",-0.00309726228052078,0.0011351684250724,-0.0172799094383226,-0.00483202012811967
"TDRD7",0.000888402175597633,-0.00237734102795585,-0.00350688450275841,-0.0048077141600804
"TEAD1",-0.00308936930009005,0.00622037762684709,0.00508189775186892,-0.00545529560625466
"TEAD3",-0.0021193913232014,0.00483694866763396,0.00244816694564855,0.000489402015817919
"TEAD4",-0.00399413486340394,-0.00475373682408459,0.0135519587714734,-0.00988544632662148
"TEC",-0.000643898600963432,-0.00498167731388668,0.000846791631297079,-0.00162178800595965
"TECR",-0.00326159002118518,-0.00215488224440326,-0.00374424889617896,-0.00688821188986694
"TECTA",-0.000998295435291854,0.000179325653283232,0.00247712846417792,0.00472146934234266
"TEF",-0.00239152522329595,0.0115678741854462,-0.0055558040043373,0.00542119821618222
"TEK",0.0103609836114954,0.0127790413823161,0.00278600786774849,0.000439582886476522
"TEKT2",-0.000452960326920562,0.00325631495509199,0.00511686713416127,-0.00123111704677265
"TELO2",-0.0060777720377553,-0.00408297879072209,0.00486407303299196,0.00232126662304892
"TENC1",0.00485134442683252,0.00760804806865843,-0.00157327597527657,0.00852248626294374
"TEP1",0.00319169112469563,-0.00210636871765401,-0.00838404891669592,0.0106844516908347
"TERF1",-0.00271811677717204,0.000666060252176339,0.000509307388808154,-0.00605689319789501
"TERF2",-0.00276533407818295,0.00142043090220878,-0.000792275002295328,-0.00542606981413987
"TERF2IP",0.000708128897266847,0.00266877482131333,0.00247088956896871,0.000213215549170198
"TERT",-0.00517408038435592,-0.00472275874315938,0.00300069505139244,0.00213041250135652
"TES",-0.00220881686521881,0.00734368858612142,-3.22716048362455e-05,-0.0041077616738062
"TESC",-0.0065834299347024,-0.00251542243142578,0.00901980470158379,-0.0104661475943472
"TESK1",-0.000541628838479706,0.000464444653919367,0.00461444743172298,0.00221410470582871
"TESK2",-0.000749858136361694,-0.000498184370428493,-0.00605273413232882,0.00149015233869783
"TEX10",-0.0025613924860587,-0.00359011441479716,0.00354429405023027,-0.00648144103407788
"TEX13A",-0.0051852712498654,0.00255321167191042,-0.000124838992810762,0.00639395560578856
"TEX2",-0.00316460670520111,0.00520438650965617,-0.00354083528195033,-0.00505014774068193
"TEX261",-0.00284537472073719,0.00364587357867495,-0.00179849742191931,-0.00839777557257095
"TEX264",-0.00180644292254136,-0.00322889190009349,-0.0011290467344799,-0.00300662721348293
"TF",-0.00156642348137386,0.00328012380238435,0.00405157712332796,0.00239804740188816
"TFAM",-0.00685862845541651,-0.00310023742632867,0.00312520225973313,-0.016816696533946
"TFAP2A",0.0124558348487323,-0.0315041814423018,0.00889063862654083,0.00813202971795339
"TFAP2C",0.00318917804202138,-0.00262405422939098,0.00407060966285124,-0.0057092942039289
"TFAP4",-0.00648123202893686,0.00103845844879365,0.00224467809165255,0.00167150007116294
"TFB1M",-0.00362874032344555,-0.00248185593863575,0.00451052801799708,-0.00371783038335254
"TFB2M",-0.00240947403076673,-0.00340993121648595,-0.00501148267842578,-0.012649190612307
"TFCP2",-0.00293829061844866,0.00399203163728935,-0.00243376952938943,-0.00656656418668543
"TFCP2L1",-0.0150795014791077,0.0227564906128301,-0.0177738074861854,-0.00208012749300048
"TFDP1",-0.00420312980391596,-0.00275588466561312,0.00619656380363972,-0.0174543940213958
"TFEB",-0.00328901767623672,0.00795223919097863,-0.00114364545107793,0.00477882702128925
"TFF1",0.013403542764663,-0.0340696582609899,-0.045103897654638,0.0209957408059173
"TFF2",0.0162118628006116,-0.0335044193908222,-0.00493030078569518,0.0217570961369064
"TFF3",-0.003344793055636,-0.0070166707488781,-0.0493631192137511,0.0122825034209239
"TFG",0.00080657720028513,-0.00440872973489096,-0.00307748414723609,-0.00599168787951453
"TFIP11",-0.00018126161085165,-0.00228151785037142,0.00221958614170449,-0.00146712508789195
"TFPI",0.015046762463042,0.00209684837215492,0.00557977353061716,-0.0103721110899822
"TFPT",-0.000123120902966177,0.000681254501206564,-0.00556683291608403,-0.00692922756983755
"TFR2",-0.000961815973336378,-0.00849201811620193,0.00664665084987834,0.000286127743863759
"TG",-0.0101282991787766,0.0103225265097518,-0.00250113621457403,0.000676747262936408
"TGDS",-0.00566906253741698,-2.37938124989001e-05,0.00459701788921519,-0.0110020861929498
"TGFA",0.0025076207154245,0.00123826044784751,0.002395323113405,-0.00413647970858967
"TGFB1",0.0179637809581121,-0.00138384070604415,0.00416634324972648,-0.003065350442798
"TGFB1///B9D2",0.000350719123860263,-0.0105134301552263,-0.00358051079552184,-0.00614637216067674
"TGFB1I1",0.0113177860791273,0.0147841623808446,0.00116043358683881,0.00535925592869848
"TGFB2",0.00276172815490071,0.00832343465042255,0.00604024975100749,-0.00322841685649751
"TGFBI",-0.00446330205118232,0.0132034375315447,-0.00419600078963467,-0.00537864045446053
"TGFBR1",0.00273131927383853,0.000149719476697381,-0.00228792522728708,-0.00763256978474901
"TGFBR2",0.000739201815240044,0.00967637784212787,-0.00856443138809442,-0.00891921087471772
"TGFBR3",0.000308494591469475,0.001575307328194,0.00729653669706479,-0.000781235609784245
"TGFBRAP1",-0.00459609049020026,0.00201528179864104,0.00221602461185385,-0.00206489420406852
"TGIF2",-0.00997078426993824,0.00984085321508558,0.00850520213072243,-0.0171460981299608
"TGM1",-0.000677743927825834,0.00110988549582977,0.00609237593065849,0.00209681811307663
"TGM2",0.00310004967067303,0.00730167012278131,0.0113068389166442,-0.0118885342907415
"TGM3",-0.000675593090911642,0.0030503561163065,-0.00231093872152983,-0.000767265115416744
"TGM4",-0.00198001611144605,1.73796405121975e-05,0.00371202377444376,0.00564263815291374
"TGM5",-0.00418086941085217,0.00614683631562292,-0.00220768877101261,0.00283134969389528
"TGOLN2",-0.00429253523072516,0.00864034376647912,-0.00615725649062627,-0.00352123680757548
"TGS1",-0.00528400071946833,-0.000806116478755709,0.00365178574033056,-0.00765285845347969
"TH",-0.00800708126355164,0.00454608738724594,0.00794737810512408,-4.34247935616555e-05
"TH1L",-0.0112534825863657,0.00966969852671008,0.00832853674232188,-0.0133590050185886
"THADA",-0.00264986550437448,-1.13809525702062e-05,0.00382839729718399,-0.00354758074459282
"THAP1",0.00260986783835467,-0.00278943376504528,-0.000882720412527761,-0.0127938913942616
"THAP11",0.000543005449459558,0.000776724824924727,0.000392741739325655,-0.00691392669137639
"THAP7",-0.000838990650040872,-0.00401040875800131,0.00281121020484567,-0.000424567586907948
"THAP9",-0.000905067288805663,-0.00086285916064888,0.0018882095581012,-0.00737074273178209
"THBD",0.0140812685771078,0.00788509201162967,0.00108916013189451,-0.00792999566014269
"THBS1",0.0121619981838174,0.0144323327601814,0.00213782904041936,-0.0147508275871018
"THBS3",0.0025436217698042,0.00585009991727091,0.00510617479064139,0.012096276258254
"THBS4",0.0109422233253502,0.0192599105456617,0.00618134602020654,0.00383681307038111
"THG1L",-0.00241746277307841,-0.00979082429084057,0.00137271197149805,-0.00536659019322075
"THNSL1",-0.00409906516875971,-0.00208679114716999,0.00165395647817982,-0.00229520336198113
"THNSL2",-0.00678725831647941,0.0125764752203388,-0.000542997191955328,-0.0027921458540299
"THOC1",0.00361773106882404,-0.00580602292763855,0.00433310391419793,0.0006118685653237
"THOC2",-0.00362919768301098,0.00230765442357933,0.0101452229572254,-0.00405287304485362
"THOC5",0.000413829407190505,-0.00292328755925603,0.00396124165003936,-0.00619602864536953
"THOC6",-0.00209965074055239,-0.00874884051554028,0.00680538632050137,-0.0067073807008804
"THOP1",-0.00433954238579961,-0.00852019230340721,0.00305775269867007,-0.00387498265794096
"THRA",-0.00592185794785879,0.00581497337544062,-0.00318865109673444,-0.000637934420343733
"THRAP3",0.00144273194532836,-0.00635096864000404,-0.0018430613901552,-0.00480563493363908
"THSD1",-0.00549199125843868,0.0105569917162005,0.0116775626867231,-0.00301667082008241
"THSD4",-0.00284450725701507,0.00785311854102535,-0.00805696991597112,0.000661864233846746
"THTPA",0.00136025748634902,-0.00461507109858124,-0.00437313944474538,-0.00269280424751791
"THUMPD1",0.000106678621183544,-0.000879799709054076,-0.00205698433427099,-0.00409914865504062
"THUMPD2",-0.00267179269525395,-0.00031984166420439,0.00666408246999437,-0.00455548320014481
"THY1",0.0131901479343653,0.0104056649057486,0.00821289336091662,-0.0056613772985432
"THYN1",-0.00293540308674949,-6.91216036932659e-05,-0.00382245000859856,-0.00504777830164816
"TIAL1",-0.000889893759945775,-0.00580224225412552,0.00332184977764021,-0.00580121199240556
"TIAM1",0.0103860981004873,-0.00592254051683185,0.00470530334385264,0.00134852096009253
"TICAM1",0.000456087876746126,-0.00343205136166746,0.00264848812111106,-0.00194731298647483
"TIE1",0.0145203382848561,0.00845349154675328,0.0103081124944821,-0.00167196837227314
"TIGD6",-0.00113789837546904,0.00136666035648065,-0.00032207709874018,0.001056425497479
"TIMELESS",-0.00239620955105614,-0.00921021398284969,0.00685969667763895,-0.00894018043621571
"TIMM10",-0.00116160086990607,-0.00565448823584635,0.0064222311084405,-0.0128986920106469
"TIMM17A",0.000189418729874457,-0.00690793112139804,-0.00103844171386033,-0.00688309159207677
"TIMM17B",-0.00616712652201943,0.0023177839180679,0.00324891002029879,-0.013256531841952
"TIMM22",0.00304681084121622,-0.00489946722225498,0.00077155980927082,5.91285905189665e-05
"TIMM23",-0.00178243312656281,-0.0067867447567894,0.00295138970787217,-0.0104423370944553
"TIMM44",-0.00414694687933815,-0.00757242709941222,0.00608845878966648,-0.0047572940570014
"TIMM8B",-0.00167082878398383,-0.00478580411712404,0.00203055580138841,-0.00746771011977068
"TIMM9",-0.00190835174547641,-0.00322781366185149,0.000250637152767353,-0.00019024458226502
"TIMP1",0.0139658869661886,0.00344217404252642,0.00846025032556775,-0.00268926646708348
"TIMP2",0.0209529460551868,0.00668939274127046,0.00648284872370335,-0.00861689669149675
"TIMP3",0.0181002345956314,0.02365904818045,0.0130571543565529,-0.0149353146351054
"TIMP4",8.30945622339211e-06,-0.00619877814710822,-0.0161449961276726,0.000693096120726692
"TINAGL1",0.00112108785086404,-0.00446617460482443,-0.00342973674472883,-0.00425163136248382
"TIPARP",0.0038391190721256,-0.00641266082512996,-0.00609383185804807,0.000418671257023258
"TIPIN",-0.000560891997640766,-0.0174704912504935,0.0106068039466062,-0.014138412518116
"TIPRL",-0.00173890816920908,-0.000307434408569603,0.00199299998580257,0.000522498170379494
"TJAP1",-0.00344022459710285,0.000643316060941957,0.00596697238306992,-0.000331934281414089
"TJP1",0.00151421993522639,-0.000669018581925082,0.0013917206725545,-0.00422709437667689
"TJP2",-0.00285111754519916,-0.00392104752800173,-0.00358313122100873,-0.00712284302033727
"TJP3",-0.00430135806415655,-0.00539063410135745,-0.00729492668433109,0.00559840556815039
"TK1",0.00169213368437103,-0.0149307652573221,0.00279042288275899,-0.0124105794044916
"TK2",0.0045115696829033,-0.00131884152285321,-0.00141980841774681,0.00276731355872315
"TKT",-0.00596025433972985,-0.00657270278498058,0.00418320450650613,-0.0109087761814079
"TKTL1",-0.00340429770478604,0.000973838906047676,0.000288331083697617,0.000302493554606006
"TLE1",0.00103535708138339,-0.00548688098679746,-0.0115203196423981,0.00782051872391396
"TLE2",-0.0125409489472948,0.0233801118267698,-0.00648369160477455,-0.000182984784938998
"TLE4",0.00699162947494144,0.00243031299135022,-0.0113780421429093,0.00891872628315481
"TLE6",0.00154496390543754,-0.00658463777424391,0.00328222294701797,0.00505440064301991
"TLK1",-0.00199794373267331,-0.00493654055378609,0.00221555538178415,-0.008840530983697
"TLK2P1///TLK2",6.96961001999811e-05,9.85376726438009e-05,0.000362060752796189,-0.00783139000263179
"TLN1",0.00399008364024838,-0.00138488456418386,-0.000379357956022613,0.000979564895646743
"TLN2",0.00235095905551335,-0.0032827868581659,-0.00684352186021637,0.0102651738225784
"TLR1",0.0146516048623323,-0.000509226865553366,-0.00218100570864956,-0.00129231481666564
"TLR2",0.0126112175410735,-0.00218505441420327,0.00735978647929904,-0.0101396802061367
"TLR3",0.00646035423229634,-0.0111650191874522,-0.0172244511360145,0.00440366681136461
"TLR4",0.00460391795196303,0.00356736281228822,-0.016199211272198,-0.000167477985034637
"TLR5",0.00495640627478612,0.000629175855611843,-0.00208009690759345,0.0111341005386197
